,User,Date,Tweets
275,Mashable,2019-11-07 01:04:00,This floating park is made entirely out of plastic debris 
276,Mashable,2019-11-07 00:54:00,Heres a new way to write messages in the sand 
277,Mashable,2019-11-07 00:39:57,Sex toy designers react to the wild sex toy in Watchmen 
278,Mashable,2019-11-07 00:34:00,Would you buy this 
279,Mashable,2019-11-07 00:14:00,You can now charge your phone without an outlet 
280,Mashable,2019-11-07 00:09:17,Sex toy designers react to the wild sex toy in Watchmen 
281,Mashable,2019-11-06 23:45:09,The way you use Twitter could soon fundamentally change 
282,Mashable,2019-11-06 23:44:00,Goodbye used coffee grounds hello reusable coffee cup 
283,Mashable,2019-11-06 23:36:32,Just cuz 
284,Mashable,2019-11-06 23:34:00,Someone taught Amazons Alexa sign language 
285,Mashable,2019-11-06 23:15:13,Over 80 LGBTQ candidates won in Tuesdays election 
286,Mashable,2019-11-06 23:04:00,This startup is getting creative about recycling 
287,Mashable,2019-11-06 22:54:00,This dexterous AIoperated robot hand taught itself to manipulate objects 
288,Mashable,2019-11-06 22:51:31,Facebook employees discuss fucking with developers in leaked internal chats 
289,Mashable,2019-11-06 22:37:00,Another day another Facebook slipup 
290,Mashable,2019-11-06 22:34:00,Can you tell these works of art were made by robots 
291,Mashable,2019-11-06 22:25:13,Bloopers for Stranger Things 2 are finally here and theres a lot of falling
292,Mashable,2019-11-06 22:17:00,Can we just get an Edit button already 
293,Mashable,2019-11-06 22:04:42,Last Christmas is wacky and not in a fun way 
294,Mashable,2019-11-06 22:04:00,Heres the real costs of the perfect homes you see in movies 
295,Mashable,2019-11-06 21:54:00,These San Francisco coffee shops are powered by robot baristas 
296,Mashable,2019-11-06 21:46:47,Bloopers for Stranger Things 2 are finally here and theres a lot of falling
297,Mashable,2019-11-06 21:39:05,RT  Have you ever found a wedding date from Tinder Or tried to and failed Id love to talk to you for a  piece
298,Mashable,2019-11-06 21:34:10,You have to watch this womans very specific impressions 
299,Mashable,2019-11-06 21:34:00,The human brain is able to multitask using both hands plus a robot arm simultaneously 
300,Mashable,2019-11-06 21:04:00,A lightweight prefabricated concrete roof is just a taste of the coming revolution in architecture 
301,Mashable,2019-11-06 20:53:32,This ridiculously big AirPod actually works and is Bluetooth compatible 
302,Mashable,2019-11-06 20:44:00,This tiny robotic spider might one day perform surgeries inside your body 
303,Mashable,2019-11-06 20:26:39,Over 80 LGBTQ candidates won in Tuesdays election 
304,Mashable,2019-11-06 20:24:00,These biodegradable cups could help solve our planets plastic problem 
